"","zip","gross_income","num_dependents","adj_gross_income","total_income_returns","total_income_amount","taxes_paid_returns","taxes_paid_amount"
"3534",38375,"$100,000 under $200,000",220,26144,200,26559,100,431
"3535",38375,"$200,000 or more",40,11578,40,11907,30,312
"3536",38376,"Total",70,4475,130,4475,0,0
"3537",38376,"$1 under $25,000",30,701,60,701,0,0
"3538",38376,"$25,000 under $50,000",40,1449,40,1449,0,0
"3539",38376,"$50,000 under $75,000",0,2325,30,2325,0,0
"3540",38376,"$75,000 under $100,000",0,0,0,0,0,0
"3541",38376,"$100,000 under $200,000",0,0,0,0,0,0
"3542",38376,"$200,000 or more",0,0,0,0,0,0
"3543",38379,"Total",330,22119,500,22310,70,268
"3544",38379,"$1 under $25,000",90,2630,210,2714,0,0
"3545",38379,"$25,000 under $50,000",110,5044,140,5105,0,0
"3546",38379,"$50,000 under $75,000",50,4474,70,4474,40,112
"3547",38379,"$75,000 under $100,000",40,3509,40,3555,0,0
"3548",38379,"$100,000 under $200,000",40,6462,40,6462,30,156
"3549",38379,"$200,000 or more",0,0,0,0,0,0
"3550",38380,"Total",90,9295,220,9317,30,97
"3551",38380,"$1 under $25,000",30,1033,80,1055,0,0
"3552",38380,"$25,000 under $50,000",60,2482,70,2482,30,97
"3553",38380,"$50,000 under $75,000",0,1472,30,1472,0,0
"3554",38380,"$75,000 under $100,000",0,4308,40,4308,0,0
"3555",38380,"$100,000 under $200,000",0,0,0,0,0,0
"3556",38380,"$200,000 or more",0,0,0,0,0,0
"3557",38381,"Total",460,24188,630,24565,60,221
"3558",38381,"$1 under $25,000",140,3577,280,3618,0,0
"3559",38381,"$25,000 under $50,000",200,6993,200,7139,0,0
"3560",38381,"$50,000 under $75,000",50,4270,70,4270,40,129
"3561",38381,"$75,000 under $100,000",40,3645,40,3835,0,0
"3562",38381,"$100,000 under $200,000",30,5703,40,5703,20,92
"3563",38381,"$200,000 or more",0,0,0,0,0,0
"3564",38382,"Total",2650,163724,3850,166400,410,1338
"3565",38382,"$1 under $25,000",1040,22118,1780,22415,40,75
"3566",38382,"$25,000 under $50,000",810,37014,1030,37387,70,155
"3567",38382,"$50,000 under $75,000",380,29930,490,30222,90,226
"3568",38382,"$75,000 under $100,000",220,23547,270,23893,80,262
"3569",38382,"$100,000 under $200,000",200,30651,240,31184,130,620
"3570",38382,"$200,000 or more",0,20464,40,21299,0,0
"3571",38387,"Total",90,6784,170,6843,0,0
"3572",38387,"$1 under $25,000",30,797,70,797,0,0
"3573",38387,"$25,000 under $50,000",40,1760,50,1819,0,0
"3574",38387,"$50,000 under $75,000",0,1472,20,1472,0,0
"3575",38387,"$75,000 under $100,000",20,2755,30,2755,0,0
"3576",38387,"$100,000 under $200,000",0,0,0,0,0,0
"3577",38387,"$200,000 or more",0,0,0,0,0,0
"3578",38388,"Total",470,25607,690,25827,70,173
"3579",38388,"$1 under $25,000",160,3883,320,3921,0,0
"3580",38388,"$25,000 under $50,000",150,6924,190,6980,50,104
"3581",38388,"$50,000 under $75,000",70,5329,90,5386,0,0
"3582",38388,"$75,000 under $100,000",50,4450,50,4519,20,69
"3583",38388,"$100,000 under $200,000",40,5021,40,5021,0,0
"3584",38388,"$200,000 or more",0,0,0,0,0,0
"3585",38390,"Total",250,17022,390,17142,40,159
"3586",38390,"$1 under $25,000",70,1856,150,1872,0,0
"3587",38390,"$25,000 under $50,000",80,4252,120,4329,0,0
"3588",38390,"$50,000 under $75,000",40,3123,50,3123,40,159
"3589",38390,"$75,000 under $100,000",30,3280,40,3307,0,0
"3590",38390,"$100,000 under $200,000",30,4511,30,4511,0,0
"3591",38390,"$200,000 or more",0,0,0,0,0,0
"3592",38391,"Total",400,19067,550,19242,70,172
"3593",38391,"$1 under $25,000",180,3452,260,3478,0,0
"3594",38391,"$25,000 under $50,000",140,6619,180,6691,30,41
"3595",38391,"$50,000 under $75,000",80,5311,80,5388,40,131
"3596",38391,"$75,000 under $100,000",0,0,0,0,0,0
"3597",38391,"$100,000 under $200,000",0,3685,30,3685,0,0
"3598",38391,"$200,000 or more",0,0,0,0,0,0
"3599",38392,"Total",230,11613,330,11670,40,135
"3600",38392,"$1 under $25,000",80,1806,160,1829,0,0
"3601",38392,"$25,000 under $50,000",70,2780,80,2780,0,0
"3602",38392,"$50,000 under $75,000",40,2694,50,2728,40,135
"3603",38392,"$75,000 under $100,000",40,4333,40,4333,0,0
"3604",38392,"$100,000 under $200,000",0,0,0,0,0,0
"3605",38392,"$200,000 or more",0,0,0,0,0,0
"3606",38401,"Total",16560,1222507,25300,1238538,3940,15793
"3607",38401,"$1 under $25,000",5620,136053,10560,137999,370,767
"3608",38401,"$25,000 under $50,000",4630,239137,6700,241380,770,1925
"3609",38401,"$50,000 under $75,000",2480,210406,3430,212683,780,2347
"3610",38401,"$75,000 under $100,000",1580,176691,2050,178179,640,2429
"3611",38401,"$100,000 under $200,000",1750,272664,2110,276117,1020,4927
"3612",38401,"$200,000 or more",500,187556,450,192180,360,3398
"3613",38425,"Total",460,29175,680,29510,70,256
"3614",38425,"$1 under $25,000",180,3946,310,4024,20,40
"3615",38425,"$25,000 under $50,000",130,6590,190,6665,0,0
"3616",38425,"$50,000 under $75,000",60,4863,80,4905,20,67
"3617",38425,"$75,000 under $100,000",50,4556,50,4696,30,149
"3618",38425,"$100,000 under $200,000",40,9220,50,9220,0,0
"3619",38425,"$200,000 or more",0,0,0,0,0,0
"3620",38449,"Total",780,62543,1280,63282,240,995
"3621",38449,"$1 under $25,000",240,6286,500,6417,30,37
"3622",38449,"$25,000 under $50,000",190,11623,320,11799,50,110
"3623",38449,"$50,000 under $75,000",130,13031,210,13178,50,146
"3624",38449,"$75,000 under $100,000",80,8629,100,8713,30,98
"3625",38449,"$100,000 under $200,000",140,22974,150,23175,80,604
"3626",38449,"$200,000 or more",0,0,0,0,0,0
"3627",38450,"Total",710,39195,980,39778,220,1079
"3628",38450,"$1 under $25,000",270,6248,480,6342,30,53
"3629",38450,"$25,000 under $50,000",190,8342,240,8462,60,187
"3630",38450,"$50,000 under $75,000",130,8231,130,8269,60,314
"3631",38450,"$75,000 under $100,000",50,5213,60,5544,30,209
"3632",38450,"$100,000 under $200,000",70,11161,70,11161,40,316
"3633",38450,"$200,000 or more",0,0,0,0,0,0
"3634",38451,"Total",1380,104118,2160,105214,310,1091
"3635",38451,"$1 under $25,000",350,9891,820,10037,20,44
"3636",38451,"$25,000 under $50,000",350,19961,560,20263,60,163
"3637",38451,"$50,000 under $75,000",250,20778,340,21024,70,201
"3638",38451,"$75,000 under $100,000",220,19519,230,19674,60,183
"3639",38451,"$100,000 under $200,000",180,23801,190,24048,100,500
"3640",38451,"$200,000 or more",30,10168,20,10168,0,0
"3641",38452,"Total",220,14115,380,14284,80,345
"3642",38452,"$1 under $25,000",70,2448,190,2499,30,68
"3643",38452,"$25,000 under $50,000",60,3262,90,3352,0,0
"3644",38452,"$50,000 under $75,000",50,3346,50,3374,20,94
"3645",38452,"$75,000 under $100,000",40,2181,30,2181,30,183
"3646",38452,"$100,000 under $200,000",0,2878,20,2878,0,0
"3647",38452,"$200,000 or more",0,0,0,0,0,0
"3648",38453,"Total",90,9120,170,9210,30,116
"3649",38453,"$1 under $25,000",30,597,50,597,0,0
"3650",38453,"$25,000 under $50,000",20,1736,50,1826,0,0
"3651",38453,"$50,000 under $75,000",20,2108,30,2108,30,116
"3652",38453,"$75,000 under $100,000",20,4679,40,4679,0,0
"3653",38453,"$100,000 under $200,000",0,0,0,0,0,0
"3654",38453,"$200,000 or more",0,0,0,0,0,0
"3655",38454,"Total",250,18605,410,18795,40,130
"3656",38454,"$1 under $25,000",90,2220,160,2277,0,0
"3657",38454,"$25,000 under $50,000",70,4224,120,4284,0,0
"3658",38454,"$50,000 under $75,000",70,3431,60,3431,40,130
"3659",38454,"$75,000 under $100,000",0,2857,30,2930,0,0
"3660",38454,"$100,000 under $200,000",20,5873,40,5873,0,0
"3661",38454,"$200,000 or more",0,0,0,0,0,0
"3662",38456,"Total",980,50316,1280,51042,150,450
"3663",38456,"$1 under $25,000",290,7246,550,7420,0,0
"3664",38456,"$25,000 under $50,000",310,13107,370,13252,50,96
"3665",38456,"$50,000 under $75,000",200,12479,200,12657,40,104
"3666",38456,"$75,000 under $100,000",110,7891,90,7978,30,108
"3667",38456,"$100,000 under $200,000",70,9593,70,9735,30,142
"3668",38456,"$200,000 or more",0,0,0,0,0,0
"3669",38457,"Total",190,11277,300,11389,40,112
"3670",38457,"$1 under $25,000",70,1795,140,1884,0,0
"3671",38457,"$25,000 under $50,000",40,2910,80,2910,0,0
"3672",38457,"$50,000 under $75,000",50,3218,50,3241,40,112
"3673",38457,"$75,000 under $100,000",30,3354,30,3354,0,0
"3674",38457,"$100,000 under $200,000",0,0,0,0,0,0
"3675",38457,"$200,000 or more",0,0,0,0,0,0
"3676",38459,"Total",90,9073,190,9142,20,96
"3677",38459,"$1 under $25,000",30,755,70,755,0,0
"3678",38459,"$25,000 under $50,000",20,1799,50,1868,20,96
"3679",38459,"$50,000 under $75,000",40,1556,30,1556,0,0
"3680",38459,"$75,000 under $100,000",0,4963,40,4963,0,0
"3681",38459,"$100,000 under $200,000",0,0,0,0,0,0
"3682",38459,"$200,000 or more",0,0,0,0,0,0
"3683",38460,"Total",360,23254,570,23407,50,156
"3684",38460,"$1 under $25,000",80,2708,220,2756,0,0
"3685",38460,"$25,000 under $50,000",120,5970,170,6035,30,55
"3686",38460,"$50,000 under $75,000",80,5910,100,5910,0,0
"3687",38460,"$75,000 under $100,000",40,4310,50,4350,20,101
"3688",38460,"$100,000 under $200,000",40,4356,30,4356,0,0
"3689",38460,"$200,000 or more",0,0,0,0,0,0
"3690",38461,"Total",410,28617,570,28990,90,325
"3691",38461,"$1 under $25,000",90,2592,210,2637,0,0
"3692",38461,"$25,000 under $50,000",90,4872,130,4928,0,0
"3693",38461,"$50,000 under $75,000",100,6199,100,6344,50,124
"3694",38461,"$75,000 under $100,000",50,5452,60,5452,0,0
"3695",38461,"$100,000 under $200,000",80,9502,70,9629,40,201
"3696",38461,"$200,000 or more",0,0,0,0,0,0
"3697",38462,"Total",2660,158792,3990,161370,410,1482
"3698",38462,"$1 under $25,000",1120,25675,2010,26162,60,111
"3699",38462,"$25,000 under $50,000",750,36742,1030,37107,80,176
"3700",38462,"$50,000 under $75,000",380,28773,470,29037,90,269
"3701",38462,"$75,000 under $100,000",220,22416,260,22619,70,207
"3702",38462,"$100,000 under $200,000",190,22763,180,23208,80,441
"3703",38462,"$200,000 or more",0,22423,40,23237,30,278
"3704",38463,"Total",730,40512,990,40883,170,782
"3705",38463,"$1 under $25,000",240,5495,440,5611,0,0
"3706",38463,"$25,000 under $50,000",220,9902,270,10009,60,158
"3707",38463,"$50,000 under $75,000",130,8536,140,8578,50,253
"3708",38463,"$75,000 under $100,000",70,6788,80,6856,30,123
"3709",38463,"$100,000 under $200,000",70,9791,60,9829,30,248
"3710",38463,"$200,000 or more",0,0,0,0,0,0
"3711",38464,"Total",6130,375291,8860,381247,1020,3561
"3712",38464,"$1 under $25,000",2270,51046,4060,51905,110,207
"3713",38464,"$25,000 under $50,000",1720,83803,2330,84765,230,506
"3714",38464,"$50,000 under $75,000",1040,75395,1230,76305,210,619
"3715",38464,"$75,000 under $100,000",550,54115,630,54854,160,600
"3716",38464,"$100,000 under $200,000",470,63622,500,65007,240,1107
"3717",38464,"$200,000 or more",80,47310,110,48411,70,522
"3718",38468,"Total",1370,82431,2030,83515,250,838
"3719",38468,"$1 under $25,000",400,10910,860,11168,0,0
"3720",38468,"$25,000 under $50,000",410,20338,560,20618,80,146
"3721",38468,"$50,000 under $75,000",270,20298,330,20463,60,165
"3722",38468,"$75,000 under $100,000",150,12745,150,12888,40,168
"3723",38468,"$100,000 under $200,000",140,18140,130,18378,70,359
"3724",38468,"$200,000 or more",0,0,0,0,0,0
"3725",38469,"Total",1090,73604,1610,74566,210,755
"3726",38469,"$1 under $25,000",290,7971,650,8115,0,0
"3727",38469,"$25,000 under $50,000",320,15568,430,15742,50,92
"3728",38469,"$50,000 under $75,000",220,15096,250,15222,50,151
"3729",38469,"$75,000 under $100,000",110,12226,140,12426,40,167
"3730",38469,"$100,000 under $200,000",150,22743,140,23061,70,345
"3731",38469,"$200,000 or more",0,0,0,0,0,0
"3732",38471,"Total",110,7201,200,7235,20,77
"3733",38471,"$1 under $25,000",40,1315,100,1349,0,0
"3734",38471,"$25,000 under $50,000",40,2171,60,2171,20,77
"3735",38471,"$50,000 under $75,000",30,1213,20,1213,0,0
"3736",38471,"$75,000 under $100,000",0,2502,20,2502,0,0
"3737",38471,"$100,000 under $200,000",0,0,0,0,0,0
"3738",38471,"$200,000 or more",0,0,0,0,0,0
"3739",38472,"Total",650,52280,1110,52984,140,545
"3740",38472,"$1 under $25,000",140,5341,410,5453,0,0
"3741",38472,"$25,000 under $50,000",230,11446,310,11600,40,104
"3742",38472,"$50,000 under $75,000",120,11170,180,11293,30,73
"3743",38472,"$75,000 under $100,000",90,8252,100,8317,20,88
"3744",38472,"$100,000 under $200,000",70,16071,110,16321,50,280
"3745",38472,"$200,000 or more",0,0,0,0,0,0
"3746",38473,"Total",230,16828,420,16952,50,168
"3747",38473,"$1 under $25,000",80,2306,180,2366,0,0
"3748",38473,"$25,000 under $50,000",70,4690,130,4690,0,0
"3749",38473,"$50,000 under $75,000",40,3869,60,3933,50,168
"3750",38473,"$75,000 under $100,000",20,2830,30,2830,0,0
"3751",38473,"$100,000 under $200,000",20,3133,20,3133,0,0
"3752",38473,"$200,000 or more",0,0,0,0,0,0
"3753",38474,"Total",2270,131716,3190,133542,320,1064
"3754",38474,"$1 under $25,000",800,18463,1410,18805,30,80
"3755",38474,"$25,000 under $50,000",680,29933,850,30249,60,117
"3756",38474,"$50,000 under $75,000",390,28431,460,28697,80,210
"3757",38474,"$75,000 under $100,000",220,20680,240,20809,50,160
"3758",38474,"$100,000 under $200,000",180,26025,210,26798,100,497
"3759",38474,"$200,000 or more",0,8184,20,8184,0,0
"3760",38475,"Total",200,7708,240,7751,0,0
"3761",38475,"$1 under $25,000",70,1360,120,1403,0,0
"3762",38475,"$25,000 under $50,000",80,2517,70,2517,0,0
"3763",38475,"$50,000 under $75,000",30,1638,30,1638,0,0
"3764",38475,"$75,000 under $100,000",20,2193,20,2193,0,0
"3765",38475,"$100,000 under $200,000",0,0,0,0,0,0
"3766",38475,"$200,000 or more",0,0,0,0,0,0
"3767",38476,"Total",310,27514,480,27994,80,378
"3768",38476,"$1 under $25,000",70,2002,170,2082,0,0
"3769",38476,"$25,000 under $50,000",80,3986,110,4048,30,100
"3770",38476,"$50,000 under $75,000",40,4912,80,4965,0,0
"3771",38476,"$75,000 under $100,000",50,5689,70,5762,20,103
"3772",38476,"$100,000 under $200,000",70,10925,50,11137,30,175
"3773",38476,"$200,000 or more",0,0,0,0,0,0
"3774",38477,"Total",590,48870,1080,49327,180,667
"3775",38477,"$1 under $25,000",180,5794,440,5885,30,47
"3776",38477,"$25,000 under $50,000",170,10346,280,10459,30,59
"3777",38477,"$50,000 under $75,000",120,10932,180,11081,30,98
"3778",38477,"$75,000 under $100,000",50,7184,80,7184,30,96
"3779",38477,"$100,000 under $200,000",70,14614,100,14718,60,367
"3780",38477,"$200,000 or more",0,0,0,0,0,0
"3781",38478,"Total",4690,326718,7450,331464,850,3064
"3782",38478,"$1 under $25,000",1610,40217,3210,40965,110,219
"3783",38478,"$25,000 under $50,000",1350,73732,2060,74567,190,448
"3784",38478,"$50,000 under $75,000",740,61914,1010,62547,170,444
"3785",38478,"$75,000 under $100,000",500,51063,590,51624,150,508
"3786",38478,"$100,000 under $200,000",420,63426,490,64477,170,842
"3787",38478,"$200,000 or more",70,36366,90,37284,60,603
"3788",38481,"Total",260,15354,380,15460,50,219
"3789",38481,"$1 under $25,000",60,1871,150,1932,0,0
"3790",38481,"$25,000 under $50,000",100,3871,110,3871,30,108
"3791",38481,"$50,000 under $75,000",40,3573,60,3618,0,0
"3792",38481,"$75,000 under $100,000",40,2727,30,2727,20,111
"3793",38481,"$100,000 under $200,000",20,3312,30,3312,0,0
"3794",38481,"$200,000 or more",0,0,0,0,0,0
"3795",38482,"Total",510,37217,760,37791,100,440
"3796",38482,"$1 under $25,000",140,3523,280,3658,0,0
"3797",38482,"$25,000 under $50,000",120,7832,210,8004,30,84
"3798",38482,"$50,000 under $75,000",110,7212,120,7302,20,53
"3799",38482,"$75,000 under $100,000",80,6937,80,7063,20,62
"3800",38482,"$100,000 under $200,000",60,11713,70,11764,30,241
"3801",38482,"$200,000 or more",0,0,0,0,0,0
"3802",38483,"Total",1680,86656,2140,87721,210,601
"3803",38483,"$1 under $25,000",480,11377,900,11618,0,0
"3804",38483,"$25,000 under $50,000",490,21414,590,21619,70,133
"3805",38483,"$50,000 under $75,000",340,20400,330,20656,50,147
"3806",38483,"$75,000 under $100,000",190,15440,180,15534,40,103
"3807",38483,"$100,000 under $200,000",180,18025,140,18294,50,218
"3808",38483,"$200,000 or more",0,0,0,0,0,0
"3809",38485,"Total",1560,101039,2410,102369,350,1182
"3810",38485,"$1 under $25,000",570,14329,1130,14548,40,72
"3811",38485,"$25,000 under $50,000",430,22415,630,22665,80,196
"3812",38485,"$50,000 under $75,000",280,20206,330,20443,80,274
"3813",38485,"$75,000 under $100,000",140,13763,160,13903,60,188
"3814",38485,"$100,000 under $200,000",110,16360,130,16844,70,290
"3815",38485,"$200,000 or more",30,13966,30,13966,20,162
"3816",38486,"Total",260,14785,390,14909,40,108
"3817",38486,"$1 under $25,000",100,2202,170,2226,0,0
"3818",38486,"$25,000 under $50,000",80,4041,110,4096,0,0
"3819",38486,"$50,000 under $75,000",50,4253,70,4298,40,108
"3820",38486,"$75,000 under $100,000",30,1703,20,1703,0,0
"3821",38486,"$100,000 under $200,000",0,2586,20,2586,0,0
"3822",38486,"$200,000 or more",0,0,0,0,0,0
"3823",38487,"Total",360,25409,490,26028,60,264
"3824",38487,"$1 under $25,000",100,2369,190,2412,0,0
"3825",38487,"$25,000 under $50,000",100,4850,130,4900,0,0
"3826",38487,"$50,000 under $75,000",60,4344,70,4426,30,92
"3827",38487,"$75,000 under $100,000",50,3812,40,3812,0,0
"3828",38487,"$100,000 under $200,000",50,10034,60,10478,30,172
"3829",38487,"$200,000 or more",0,0,0,0,0,0
"3830",38488,"Total",640,55318,1010,56039,180,915
"3831",38488,"$1 under $25,000",190,5115,400,5195,0,0
"3832",38488,"$25,000 under $50,000",180,8842,240,8968,30,70
"3833",38488,"$50,000 under $75,000",90,8900,150,9008,30,86
"3834",38488,"$75,000 under $100,000",60,7547,90,7609,30,122
"3835",38488,"$100,000 under $200,000",120,15165,110,15510,90,637
"3836",38488,"$200,000 or more",0,9749,20,9749,0,0
"3837",38501,"Total",9420,735600,14920,750009,2140,10313
"3838",38501,"$1 under $25,000",3590,91869,7370,93537,200,439
"3839",38501,"$25,000 under $50,000",2650,126674,3580,128381,410,1061
"3840",38501,"$50,000 under $75,000",1330,105446,1710,106887,430,1400
"3841",38501,"$75,000 under $100,000",740,79425,920,80430,320,1292
"3842",38501,"$100,000 under $200,000",790,127779,960,130154,500,2628
"3843",38501,"$200,000 or more",320,204407,380,210620,280,3493
"3844",38504,"Total",300,20950,550,21242,70,206
"3845",38504,"$1 under $25,000",110,3181,270,3276,0,0
"3846",38504,"$25,000 under $50,000",80,4924,140,5019,40,77
"3847",38504,"$50,000 under $75,000",50,3627,60,3627,0,0
"3848",38504,"$75,000 under $100,000",30,3085,40,3187,30,129
"3849",38504,"$100,000 under $200,000",30,6133,40,6133,0,0
"3850",38504,"$200,000 or more",0,0,0,0,0,0
"3851",38506,"Total",7410,615650,11660,626770,2250,9625
"3852",38506,"$1 under $25,000",1920,57840,4670,58960,170,329
"3853",38506,"$25,000 under $50,000",1940,103290,2860,104769,430,1084
"3854",38506,"$50,000 under $75,000",1220,103223,1670,104746,440,1480
"3855",38506,"$75,000 under $100,000",940,91544,1060,92735,380,1522
"3856",38506,"$100,000 under $200,000",1130,149903,1140,152465,630,3264
"3857",38506,"$200,000 or more",260,109850,260,113095,200,1946
"3858",38541,"Total",350,25308,600,25675,80,272
"3859",38541,"$1 under $25,000",90,3095,240,3143,0,0
"3860",38541,"$25,000 under $50,000",110,5845,170,5904,40,87
"3861",38541,"$50,000 under $75,000",100,6290,100,6366,0,0
"3862",38541,"$75,000 under $100,000",30,3259,40,3443,40,185
"3863",38541,"$100,000 under $200,000",20,6819,50,6819,0,0
"3864",38541,"$200,000 or more",0,0,0,0,0,0
"3865",38543,"Total",130,7285,230,7341,0,0
"3866",38543,"$1 under $25,000",40,1380,130,1436,0,0
"3867",38543,"$25,000 under $50,000",40,1793,50,1793,0,0
"3868",38543,"$50,000 under $75,000",20,1900,30,1900,0,0
"3869",38543,"$75,000 under $100,000",30,2212,20,2212,0,0
"3870",38543,"$100,000 under $200,000",0,0,0,0,0,0
"3871",38543,"$200,000 or more",0,0,0,0,0,0
"3872",38544,"Total",1920,115757,2770,117259,360,1362
"3873",38544,"$1 under $25,000",710,16356,1270,16686,30,53
"3874",38544,"$25,000 under $50,000",520,24580,690,24856,80,175
"3875",38544,"$50,000 under $75,000",340,25687,420,25954,90,321
"3876",38544,"$75,000 under $100,000",190,18012,210,18207,70,268
"3877",38544,"$100,000 under $200,000",140,18437,150,18871,90,545
"3878",38544,"$200,000 or more",20,12685,30,12685,0,0
"3879",38545,"Total",320,18393,520,18545,50,176
"3880",38545,"$1 under $25,000",120,3392,250,3455,0,0
